H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000909908,0.000671542,-0.123056851,0.000302864,0.000223989,0.000211378,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.055,-0.01,0.01,0.01,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.018722964,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0483398
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
584.09,-0.020754408,1497,1900,1499,0.022061704,0.000921676,0.000671666,-0.123066567,0.000276861,0.00019778,0.000205986,0,0,-1.001,-0.073,-0.01,0.01,0.02,945.0375366
