H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,H_GPS_bias
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096802734,-0.056772377,-0.044875056,0.005075411,0.011871113,-0.034918472,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.24,21.88,-1.45,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.030527366,1500,1490,1500,21.83117104,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1490,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.059,0.022,-1.021,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7659912,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.096054628,-0.056741882,-0.052477121,0.006927392,-0.003793843,-0.020805134,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.241,21.86,-1.62,-0.03,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,0.035040043,1500,1491,1500,21.85703278,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.092181131,-0.059256122,-0.059289899,0.015267336,-0.008803991,-0.03888239,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.238,21.85,-1.76,0.02,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,-0.021704338,1500,1491,1500,21.84650993,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1500,1491,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.05,0.03,-0.991,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7432861,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.49
639.49,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.49
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.038755123,-0.057603884,-0.13080278,0.01109574,-0.001844637,-0.01328657,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.303,21.71,-3.17,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,0.001525555,1501,1494,1500,21.8818512,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1501,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.055,0.013,-0.997,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7558594,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.035003196,-0.057945233,-0.13390106,0.015321168,0.019697538,-0.01863822,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.297,21.73,-3.24,0,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,-0.032932848,-0.05356678,-0.136527538,0.008102979,0.019245422,-0.005476505,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,59.3,21.72,-3.3,-0.08,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,-0.006001914,1500,1494,1500,21.9201107,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,2.988478661,1500,1494,1500,23.95510101,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,2.988478661,1500,1487,1500,23.95510101,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
639.59,2.988478661,1500,1487,1500,23.95510101,0.022111889,0.061634582,-0.115545504,-0.007421677,0.012414832,0.00968401,-0.053,0.01,-1.024,63.652,23.75,-2.9,-2.98,938.7573853,639.59
