H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,H_GPS_bias,VH_GPS_bias
677.94,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4285889,677.94,-0.194547117
677.94,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4285889,677.94,-0.194547117
677.94,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4285889,677.94,-0.194547117
677.94,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.94,-0.194547117
677.94,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.94,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.340403557,-0.06359791,1.469430566,0.120017879,0.036564682,-0.126839235,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.194547117,1510,1493,1505,21.80605507,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.194547117
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.306759238,-0.063398905,1.438519955,0.131832227,0.028066173,-0.108179137,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.154250488,1510,1493,1505,21.76257515,-0.270646691,-0.066552334,1.414561629,0.14827776,0.016450467,-0.099511862,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.154250488
677.87,-0.174595356,1510,1493,1505,21.7300415,-0.270646691,-0.066552334,1.414561629,0.14827776,0.016450467,-0.099511862,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,-0.270646691,-0.066552334,1.414561629,0.14827776,0.016450467,-0.099511862,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,100.339,3.34,21.54,0.15,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.174595356,1510,1493,1505,21.7300415,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.174595356
677.87,-0.177693471,1510,1493,1505,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.081,0.093,-1.028,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.4503174,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.87,-0.177693471
677.87,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.87,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.00604223,-0.07098338,1.294339299,0.050288424,0.000961569,0.005467463,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.665,5.71,21.01,0.17,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.177693471,1506,1493,1503,21.62462234,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.177693471
677.19,-0.164837137,1506,1493,1503,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.064,-0.003,-1.001,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5001831,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.19,-0.164837137
677.19,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.19,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.020516284,-0.070073217,1.295663357,0.076975279,0.005569147,0.001428398,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.621,5.68,21.03,0.16,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.164837137,1504,1492,1502,21.60712242,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.164837137
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.575,5.62,21.06,0.14,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.148973763,1504,1492,1502,21.66735649,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.148973763
677.11,-0.030005168,1504,1492,1502,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.057,0,-1.011,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5388794,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,677.11,-0.030005168
677.11,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,677.11,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.035541337,-0.068979554,1.296890974,0.055219054,0.006503808,0.00850809,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
676.83,-0.030005168,1501,1493,1500,21.84391403,0.080432974,-0.060971327,1.370681167,-0.000599862,0.006060341,0.032579884,-0.054,-0.019,-0.99,99.339,4.1,21.57,0.03,934.5358887,676.83,-0.030005168
