H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.166280031,-0.09863583,-0.493967861,0.004659603,0.270273179,-0.199548945,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,260.137,41.78,-18.3,6.18,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-6.183240891,1495,1818,1498,42.19180679,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1495,1818,1498,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.058,0.039,-1.468,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.8488159,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
827.51,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.155763268,-0.117497452,-0.58125025,0.001584952,0.285570294,-0.202149972,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,258.383,40.26,-21.48,7.13,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.13993454,1494,1833,1497,42.3750267,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.927434921,1494,1833,1497,42.72608566,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.927434921,1493,1847,1497,42.72608566,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.927434921,1493,1847,1497,42.72608566,-1.146134019,-0.133077726,-0.665117204,-0.008629712,0.296438187,-0.199986875,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-7.927434921,1493,1847,1497,42.72608566,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.091439486,-0.194357231,-1.845853806,-0.008441092,0.368575126,-0.169030756,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.87491512,1493,1847,1497,47.45049667,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,256.546,38.57,-24.46,7.92,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1493,1847,1497,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.067,0.04,-1.554,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,917.9641724,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
826.4,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.061965346,-0.186039284,-1.953367591,0.071872331,0.367902964,-0.157811895,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.70135689,1509,1887,1504,47.7385025,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-1.016489625,-0.172805861,-2.049883366,0.157332286,0.364436835,-0.145082608,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-11.3168335,1509,1887,1504,48.16567993,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,219.836,-12.48,-44.18,11.6,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1509,1887,1504,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.085,0.036,-2.291,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.0929565,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
790.65,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,-0.94390887,-0.150284901,-2.148918629,0.271664292,0.353214473,-0.127167612,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,-10.55098629,1529,1883,1514,48.40080643,0.622233748,0.199921638,-2.030385256,-0.24287504,0.116279125,0.111146718,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,7.345609665,1529,1883,1514,45.87663269,0.622233748,0.199921638,-2.030385256,-0.24287504,0.116279125,0.111146718,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,7.345609665,1529,1883,1514,45.87663269,0.622233748,0.199921638,-2.030385256,-0.24287504,0.116279125,0.111146718,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,7.345609665,1529,1883,1514,45.87663269,0.622233748,0.199921638,-2.030385256,-0.24287504,0.116279125,0.111146718,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
783.89,7.345609665,1529,1883,1514,45.87663269,0.622233748,0.199921638,-2.030385256,-0.24287504,0.116279125,0.111146718,0.082,0.036,-2.359,214.164,-21.38,-40.74,10.22,922.6688843,,,,,,,,,,,,
